Order from Day_100. Please deliver 426 units of product P_1. Regards, Store S_8.
Order from Day_100. Please deliver 384 units of product P_2. Regards, Store S_8.
Order from Day_100. Please deliver 337 units of product P_3. Regards, Store S_8.
Order from Day_100. Please deliver 391 units of product P_4. Regards, Store S_8.
Order from Day_100. Please deliver 350 units of product P_5. Regards, Store S_8.
Order from Day_100. Please deliver 393 units of product P_7. Regards, Store S_8.
Order from Day_100. Please deliver 415 units of product P_8. Regards, Store S_8.
Order from Day_100. Please deliver 332 units of product P_9. Regards, Store S_8.
Order from Day_100. Please deliver 303 units of product P_10. Regards, Store S_8.
Order from Day_100. Please deliver 409 units of product P_11. Regards, Store S_8.
Order from Day_100. Please deliver 379 units of product P_12. Regards, Store S_8.
Order from Day_100. Please deliver 366 units of product P_13. Regards, Store S_8.
Order from Day_100. Please deliver 488 units of product P_14. Regards, Store S_8.
Order from Day_100. Please deliver 445 units of product P_15. Regards, Store S_8.
Order from Day_100. Please deliver 408 units of product P_16. Regards, Store S_8.
Order from Day_100. Please deliver 481 units of product P_17. Regards, Store S_8.
Order from Day_100. Please deliver 529 units of product P_18. Regards, Store S_8.
Order from Day_100. Please deliver 470 units of product P_19. Regards, Store S_8.
Order from Day_100. Please deliver 455 units of product P_20. Regards, Store S_8.
Order from Day_100. Please deliver 426 units of product P_21. Regards, Store S_8.
Order from Day_100. Please deliver 422 units of product P_22. Regards, Store S_8.
Order from Day_100. Please deliver 405 units of product P_24. Regards, Store S_8.
Order from Day_100. Please deliver 428 units of product P_25. Regards, Store S_8.
Order from Day_100. Please deliver 549 units of product P_26. Regards, Store S_8.
Order from Day_100. Please deliver 487 units of product P_28. Regards, Store S_8.
Order from Day_100. Please deliver 521 units of product P_29. Regards, Store S_8.
Order from Day_100. Please deliver 199 units of product P_30. Regards, Store S_8.
