Order from Day_292. Please deliver 403 units of product P_1. Regards, Store S_8.
Order from Day_292. Please deliver 385 units of product P_2. Regards, Store S_8.
Order from Day_292. Please deliver 427 units of product P_6. Regards, Store S_8.
Order from Day_292. Please deliver 420 units of product P_7. Regards, Store S_8.
Order from Day_292. Please deliver 413 units of product P_8. Regards, Store S_8.
Order from Day_292. Please deliver 312 units of product P_9. Regards, Store S_8.
Order from Day_292. Please deliver 305 units of product P_10. Regards, Store S_8.
Order from Day_292. Please deliver 402 units of product P_11. Regards, Store S_8.
Order from Day_292. Please deliver 370 units of product P_13. Regards, Store S_8.
Order from Day_292. Please deliver 487 units of product P_14. Regards, Store S_8.
Order from Day_292. Please deliver 426 units of product P_16. Regards, Store S_8.
Order from Day_292. Please deliver 450 units of product P_20. Regards, Store S_8.
Order from Day_292. Please deliver 419 units of product P_21. Regards, Store S_8.
Order from Day_292. Please deliver 430 units of product P_23. Regards, Store S_8.
Order from Day_292. Please deliver 398 units of product P_24. Regards, Store S_8.
Order from Day_292. Please deliver 407 units of product P_25. Regards, Store S_8.
Order from Day_292. Please deliver 481 units of product P_28. Regards, Store S_8.
Order from Day_292. Please deliver 214 units of product P_30. Regards, Store S_8.
