Order from Day_341. Please deliver 183 units of product P_1. Regards, Store S_6.
Order from Day_341. Please deliver 272 units of product P_2. Regards, Store S_6.
Order from Day_341. Please deliver 339 units of product P_3. Regards, Store S_6.
Order from Day_341. Please deliver 198 units of product P_6. Regards, Store S_6.
Order from Day_341. Please deliver 384 units of product P_7. Regards, Store S_6.
Order from Day_341. Please deliver 248 units of product P_8. Regards, Store S_6.
Order from Day_341. Please deliver 266 units of product P_10. Regards, Store S_6.
Order from Day_341. Please deliver 317 units of product P_11. Regards, Store S_6.
Order from Day_341. Please deliver 250 units of product P_12. Regards, Store S_6.
Order from Day_341. Please deliver 210 units of product P_13. Regards, Store S_6.
Order from Day_341. Please deliver 139 units of product P_14. Regards, Store S_6.
Order from Day_341. Please deliver 311 units of product P_15. Regards, Store S_6.
Order from Day_341. Please deliver 405 units of product P_16. Regards, Store S_6.
Order from Day_341. Please deliver 277 units of product P_19. Regards, Store S_6.
Order from Day_341. Please deliver 445 units of product P_21. Regards, Store S_6.
Order from Day_341. Please deliver 369 units of product P_22. Regards, Store S_6.
Order from Day_341. Please deliver 267 units of product P_23. Regards, Store S_6.
Order from Day_341. Please deliver 437 units of product P_24. Regards, Store S_6.
Order from Day_341. Please deliver 330 units of product P_25. Regards, Store S_6.
Order from Day_341. Please deliver 221 units of product P_29. Regards, Store S_6.
Order from Day_341. Please deliver 342 units of product P_30. Regards, Store S_6.
