Order from Day_87. Please deliver 419 units of product P_2. Regards, Store S_1.
Order from Day_87. Please deliver 620 units of product P_3. Regards, Store S_1.
Order from Day_87. Please deliver 527 units of product P_6. Regards, Store S_1.
Order from Day_87. Please deliver 467 units of product P_7. Regards, Store S_1.
Order from Day_87. Please deliver 447 units of product P_8. Regards, Store S_1.
Order from Day_87. Please deliver 534 units of product P_10. Regards, Store S_1.
Order from Day_87. Please deliver 418 units of product P_11. Regards, Store S_1.
Order from Day_87. Please deliver 541 units of product P_12. Regards, Store S_1.
Order from Day_87. Please deliver 492 units of product P_14. Regards, Store S_1.
Order from Day_87. Please deliver 483 units of product P_15. Regards, Store S_1.
Order from Day_87. Please deliver 566 units of product P_21. Regards, Store S_1.
Order from Day_87. Please deliver 559 units of product P_23. Regards, Store S_1.
Order from Day_87. Please deliver 495 units of product P_24. Regards, Store S_1.
Order from Day_87. Please deliver 502 units of product P_25. Regards, Store S_1.
Order from Day_87. Please deliver 476 units of product P_29. Regards, Store S_1.
Order from Day_87. Please deliver 477 units of product P_30. Regards, Store S_1.
