Order from Day_252. Please deliver 528 units of product P_1. Regards, Store S_1.
Order from Day_252. Please deliver 613 units of product P_3. Regards, Store S_1.
Order from Day_252. Please deliver 473 units of product P_4. Regards, Store S_1.
Order from Day_252. Please deliver 522 units of product P_6. Regards, Store S_1.
Order from Day_252. Please deliver 464 units of product P_7. Regards, Store S_1.
Order from Day_252. Please deliver 466 units of product P_8. Regards, Store S_1.
Order from Day_252. Please deliver 541 units of product P_9. Regards, Store S_1.
Order from Day_252. Please deliver 527 units of product P_10. Regards, Store S_1.
Order from Day_252. Please deliver 448 units of product P_11. Regards, Store S_1.
Order from Day_252. Please deliver 530 units of product P_12. Regards, Store S_1.
Order from Day_252. Please deliver 409 units of product P_13. Regards, Store S_1.
Order from Day_252. Please deliver 453 units of product P_15. Regards, Store S_1.
Order from Day_252. Please deliver 579 units of product P_16. Regards, Store S_1.
Order from Day_252. Please deliver 416 units of product P_17. Regards, Store S_1.
Order from Day_252. Please deliver 406 units of product P_18. Regards, Store S_1.
Order from Day_252. Please deliver 528 units of product P_20. Regards, Store S_1.
Order from Day_252. Please deliver 559 units of product P_21. Regards, Store S_1.
Order from Day_252. Please deliver 512 units of product P_22. Regards, Store S_1.
Order from Day_252. Please deliver 561 units of product P_23. Regards, Store S_1.
Order from Day_252. Please deliver 513 units of product P_24. Regards, Store S_1.
Order from Day_252. Please deliver 483 units of product P_25. Regards, Store S_1.
Order from Day_252. Please deliver 557 units of product P_26. Regards, Store S_1.
Order from Day_252. Please deliver 553 units of product P_27. Regards, Store S_1.
Order from Day_252. Please deliver 557 units of product P_28. Regards, Store S_1.
Order from Day_252. Please deliver 467 units of product P_30. Regards, Store S_1.
