Order from Day_162. Please deliver 155 units of product P_1. Regards, Store S_2.
Order from Day_162. Please deliver 242 units of product P_2. Regards, Store S_2.
Order from Day_162. Please deliver 320 units of product P_3. Regards, Store S_2.
Order from Day_162. Please deliver 255 units of product P_5. Regards, Store S_2.
Order from Day_162. Please deliver 183 units of product P_6. Regards, Store S_2.
Order from Day_162. Please deliver 153 units of product P_7. Regards, Store S_2.
Order from Day_162. Please deliver 185 units of product P_8. Regards, Store S_2.
Order from Day_162. Please deliver 162 units of product P_9. Regards, Store S_2.
Order from Day_162. Please deliver 148 units of product P_10. Regards, Store S_2.
Order from Day_162. Please deliver 163 units of product P_11. Regards, Store S_2.
Order from Day_162. Please deliver 147 units of product P_12. Regards, Store S_2.
Order from Day_162. Please deliver 181 units of product P_13. Regards, Store S_2.
Order from Day_162. Please deliver 179 units of product P_15. Regards, Store S_2.
Order from Day_162. Please deliver 254 units of product P_16. Regards, Store S_2.
Order from Day_162. Please deliver 113 units of product P_17. Regards, Store S_2.
Order from Day_162. Please deliver 140 units of product P_18. Regards, Store S_2.
Order from Day_162. Please deliver 192 units of product P_19. Regards, Store S_2.
Order from Day_162. Please deliver 280 units of product P_21. Regards, Store S_2.
Order from Day_162. Please deliver 263 units of product P_22. Regards, Store S_2.
Order from Day_162. Please deliver 113 units of product P_23. Regards, Store S_2.
Order from Day_162. Please deliver 197 units of product P_24. Regards, Store S_2.
Order from Day_162. Please deliver 344 units of product P_25. Regards, Store S_2.
Order from Day_162. Please deliver 213 units of product P_26. Regards, Store S_2.
Order from Day_162. Please deliver 263 units of product P_28. Regards, Store S_2.
Order from Day_162. Please deliver 325 units of product P_30. Regards, Store S_2.
