RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 161
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 158
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 268
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 183
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 294
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 258
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 175
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 159
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 200
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 354
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 273
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 155
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 219
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 174
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 335
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 427
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 98
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 291
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 320
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 270
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 185
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 210
