Order from Day_159. Please deliver 295 units of product P_3. Regards, Store S_4.
Order from Day_159. Please deliver 235 units of product P_5. Regards, Store S_4.
Order from Day_159. Please deliver 135 units of product P_6. Regards, Store S_4.
Order from Day_159. Please deliver 314 units of product P_7. Regards, Store S_4.
Order from Day_159. Please deliver 258 units of product P_8. Regards, Store S_4.
Order from Day_159. Please deliver 203 units of product P_10. Regards, Store S_4.
Order from Day_159. Please deliver 263 units of product P_11. Regards, Store S_4.
Order from Day_159. Please deliver 167 units of product P_12. Regards, Store S_4.
Order from Day_159. Please deliver 350 units of product P_15. Regards, Store S_4.
Order from Day_159. Please deliver 283 units of product P_17. Regards, Store S_4.
Order from Day_159. Please deliver 391 units of product P_19. Regards, Store S_4.
Order from Day_159. Please deliver 411 units of product P_21. Regards, Store S_4.
Order from Day_159. Please deliver 405 units of product P_22. Regards, Store S_4.
Order from Day_159. Please deliver 179 units of product P_24. Regards, Store S_4.
Order from Day_159. Please deliver 259 units of product P_26. Regards, Store S_4.
Order from Day_159. Please deliver 257 units of product P_30. Regards, Store S_4.
