RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 540
RECEIVER: S_4 | ORDER_PRODUCT: P_2 | ORDER_QTY: 564
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 403
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 639
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 474
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 382
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 435
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 675
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 349
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 530
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 426
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 463
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 554
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 523
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 535
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 528
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 661
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 504
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 546
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 550
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 477
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 550
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 572
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 568
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 574
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 464
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 540
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 538
RECEIVER: S_4 | ORDER_PRODUCT: P_29 | ORDER_QTY: 475
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 430
