RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 368
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 611
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 315
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 606
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 313
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 402
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 474
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 457
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 605
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 447
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 497
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 471
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 498
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 461
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 522
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 427
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 497
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 382
