RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 358
RECEIVER: S_2 | ORDER_PRODUCT: P_2 | ORDER_QTY: 267
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 448
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 380
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 355
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 388
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 390
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 379
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 288
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 413
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 310
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 311
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 472
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 433
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 381
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 406
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 412
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 351
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 349
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 397
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 343
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 362
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 431
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 374
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 293
