Order from Day_346. Please deliver 325 units of product P_1. Regards, Store S_9.
Order from Day_346. Please deliver 495 units of product P_2. Regards, Store S_9.
Order from Day_346. Please deliver 178 units of product P_3. Regards, Store S_9.
Order from Day_346. Please deliver 251 units of product P_6. Regards, Store S_9.
Order from Day_346. Please deliver 251 units of product P_8. Regards, Store S_9.
Order from Day_346. Please deliver 213 units of product P_9. Regards, Store S_9.
Order from Day_346. Please deliver 296 units of product P_10. Regards, Store S_9.
Order from Day_346. Please deliver 310 units of product P_11. Regards, Store S_9.
Order from Day_346. Please deliver 154 units of product P_12. Regards, Store S_9.
Order from Day_346. Please deliver 235 units of product P_13. Regards, Store S_9.
Order from Day_346. Please deliver 361 units of product P_15. Regards, Store S_9.
Order from Day_346. Please deliver 311 units of product P_16. Regards, Store S_9.
Order from Day_346. Please deliver 349 units of product P_19. Regards, Store S_9.
Order from Day_346. Please deliver 583 units of product P_21. Regards, Store S_9.
Order from Day_346. Please deliver 513 units of product P_22. Regards, Store S_9.
Order from Day_346. Please deliver 200 units of product P_23. Regards, Store S_9.
Order from Day_346. Please deliver 369 units of product P_24. Regards, Store S_9.
Order from Day_346. Please deliver 390 units of product P_25. Regards, Store S_9.
Order from Day_346. Please deliver 204 units of product P_28. Regards, Store S_9.
Order from Day_346. Please deliver 355 units of product P_29. Regards, Store S_9.
Order from Day_346. Please deliver 443 units of product P_30. Regards, Store S_9.
