RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 322
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 333
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 299
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 280
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 205
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 301
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 284
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 256
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 260
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 368
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 392
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 341
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 299
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 290
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 320
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 310
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 237
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 308
RECEIVER: S_2 | ORDER_PRODUCT: P_29 | ORDER_QTY: 309
