Order from Day_124. Please deliver 437 units of product P_1. Regards, Store S_8.
Order from Day_124. Please deliver 388 units of product P_2. Regards, Store S_8.
Order from Day_124. Please deliver 366 units of product P_3. Regards, Store S_8.
Order from Day_124. Please deliver 390 units of product P_4. Regards, Store S_8.
Order from Day_124. Please deliver 354 units of product P_5. Regards, Store S_8.
Order from Day_124. Please deliver 414 units of product P_6. Regards, Store S_8.
Order from Day_124. Please deliver 432 units of product P_7. Regards, Store S_8.
Order from Day_124. Please deliver 422 units of product P_8. Regards, Store S_8.
Order from Day_124. Please deliver 342 units of product P_9. Regards, Store S_8.
Order from Day_124. Please deliver 310 units of product P_10. Regards, Store S_8.
Order from Day_124. Please deliver 415 units of product P_11. Regards, Store S_8.
Order from Day_124. Please deliver 389 units of product P_12. Regards, Store S_8.
Order from Day_124. Please deliver 380 units of product P_13. Regards, Store S_8.
Order from Day_124. Please deliver 484 units of product P_14. Regards, Store S_8.
Order from Day_124. Please deliver 415 units of product P_15. Regards, Store S_8.
Order from Day_124. Please deliver 421 units of product P_16. Regards, Store S_8.
Order from Day_124. Please deliver 479 units of product P_17. Regards, Store S_8.
Order from Day_124. Please deliver 555 units of product P_18. Regards, Store S_8.
Order from Day_124. Please deliver 491 units of product P_19. Regards, Store S_8.
Order from Day_124. Please deliver 451 units of product P_20. Regards, Store S_8.
Order from Day_124. Please deliver 416 units of product P_21. Regards, Store S_8.
Order from Day_124. Please deliver 450 units of product P_22. Regards, Store S_8.
Order from Day_124. Please deliver 437 units of product P_23. Regards, Store S_8.
Order from Day_124. Please deliver 392 units of product P_24. Regards, Store S_8.
Order from Day_124. Please deliver 475 units of product P_25. Regards, Store S_8.
Order from Day_124. Please deliver 559 units of product P_26. Regards, Store S_8.
Order from Day_124. Please deliver 514 units of product P_27. Regards, Store S_8.
Order from Day_124. Please deliver 488 units of product P_28. Regards, Store S_8.
Order from Day_124. Please deliver 541 units of product P_29. Regards, Store S_8.
Order from Day_124. Please deliver 239 units of product P_30. Regards, Store S_8.
