RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 616
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 407
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 332
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 377
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 420
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 484
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 464
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 468
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 579
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 450
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 464
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 508
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 485
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 508
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 488
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 559
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 432
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 507
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 477
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 380
