RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 397
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 356
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 362
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 409
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 246
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 425
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 230
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 224
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 259
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 452
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 179
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 388
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 303
RECEIVER: S_5 | ORDER_PRODUCT: P_18 | ORDER_QTY: 107
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 352
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 466
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 391
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 320
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 352
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 397
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 298
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 406
