Order from Day_8. Please deliver 534 units of product P_1. Regards, Store S_1.
Order from Day_8. Please deliver 390 units of product P_2. Regards, Store S_1.
Order from Day_8. Please deliver 642 units of product P_3. Regards, Store S_1.
Order from Day_8. Please deliver 563 units of product P_4. Regards, Store S_1.
Order from Day_8. Please deliver 434 units of product P_5. Regards, Store S_1.
Order from Day_8. Please deliver 615 units of product P_6. Regards, Store S_1.
Order from Day_8. Please deliver 552 units of product P_7. Regards, Store S_1.
Order from Day_8. Please deliver 529 units of product P_8. Regards, Store S_1.
Order from Day_8. Please deliver 684 units of product P_9. Regards, Store S_1.
Order from Day_8. Please deliver 582 units of product P_10. Regards, Store S_1.
Order from Day_8. Please deliver 455 units of product P_11. Regards, Store S_1.
Order from Day_8. Please deliver 566 units of product P_12. Regards, Store S_1.
Order from Day_8. Please deliver 515 units of product P_13. Regards, Store S_1.
Order from Day_8. Please deliver 505 units of product P_14. Regards, Store S_1.
Order from Day_8. Please deliver 561 units of product P_15. Regards, Store S_1.
Order from Day_8. Please deliver 654 units of product P_16. Regards, Store S_1.
Order from Day_8. Please deliver 479 units of product P_17. Regards, Store S_1.
Order from Day_8. Please deliver 466 units of product P_18. Regards, Store S_1.
Order from Day_8. Please deliver 533 units of product P_19. Regards, Store S_1.
Order from Day_8. Please deliver 634 units of product P_20. Regards, Store S_1.
Order from Day_8. Please deliver 567 units of product P_21. Regards, Store S_1.
Order from Day_8. Please deliver 545 units of product P_22. Regards, Store S_1.
Order from Day_8. Please deliver 653 units of product P_23. Regards, Store S_1.
Order from Day_8. Please deliver 631 units of product P_24. Regards, Store S_1.
Order from Day_8. Please deliver 594 units of product P_25. Regards, Store S_1.
Order from Day_8. Please deliver 578 units of product P_26. Regards, Store S_1.
Order from Day_8. Please deliver 586 units of product P_27. Regards, Store S_1.
Order from Day_8. Please deliver 628 units of product P_28. Regards, Store S_1.
Order from Day_8. Please deliver 501 units of product P_29. Regards, Store S_1.
Order from Day_8. Please deliver 566 units of product P_30. Regards, Store S_1.
