RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 249
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 253
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 252
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 231
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 241
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 151
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 208
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 335
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 214
RECEIVER: S_5 | ORDER_PRODUCT: P_17 | ORDER_QTY: 179
RECEIVER: S_5 | ORDER_PRODUCT: P_18 | ORDER_QTY: 143
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 169
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 317
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 311
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 185
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 288
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 336
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 235
