Order from Day_246. Please deliver 493 units of product P_1. Regards, Store S_1.
Order from Day_246. Please deliver 542 units of product P_3. Regards, Store S_1.
Order from Day_246. Please deliver 424 units of product P_4. Regards, Store S_1.
Order from Day_246. Please deliver 342 units of product P_5. Regards, Store S_1.
Order from Day_246. Please deliver 482 units of product P_6. Regards, Store S_1.
Order from Day_246. Please deliver 423 units of product P_7. Regards, Store S_1.
Order from Day_246. Please deliver 464 units of product P_9. Regards, Store S_1.
Order from Day_246. Please deliver 395 units of product P_11. Regards, Store S_1.
Order from Day_246. Please deliver 487 units of product P_12. Regards, Store S_1.
Order from Day_246. Please deliver 385 units of product P_13. Regards, Store S_1.
Order from Day_246. Please deliver 475 units of product P_14. Regards, Store S_1.
Order from Day_246. Please deliver 423 units of product P_15. Regards, Store S_1.
Order from Day_246. Please deliver 519 units of product P_16. Regards, Store S_1.
Order from Day_246. Please deliver 384 units of product P_17. Regards, Store S_1.
Order from Day_246. Please deliver 368 units of product P_18. Regards, Store S_1.
Order from Day_246. Please deliver 404 units of product P_19. Regards, Store S_1.
Order from Day_246. Please deliver 502 units of product P_20. Regards, Store S_1.
Order from Day_246. Please deliver 506 units of product P_21. Regards, Store S_1.
Order from Day_246. Please deliver 465 units of product P_22. Regards, Store S_1.
Order from Day_246. Please deliver 517 units of product P_23. Regards, Store S_1.
Order from Day_246. Please deliver 485 units of product P_24. Regards, Store S_1.
Order from Day_246. Please deliver 417 units of product P_25. Regards, Store S_1.
Order from Day_246. Please deliver 512 units of product P_26. Regards, Store S_1.
Order from Day_246. Please deliver 501 units of product P_27. Regards, Store S_1.
Order from Day_246. Please deliver 514 units of product P_28. Regards, Store S_1.
Order from Day_246. Please deliver 470 units of product P_29. Regards, Store S_1.
Order from Day_246. Please deliver 454 units of product P_30. Regards, Store S_1.
