Order from Day_63. Please deliver 208 units of product P_1. Regards, Store S_6.
Order from Day_63. Please deliver 282 units of product P_2. Regards, Store S_6.
Order from Day_63. Please deliver 346 units of product P_3. Regards, Store S_6.
Order from Day_63. Please deliver 280 units of product P_5. Regards, Store S_6.
Order from Day_63. Please deliver 270 units of product P_6. Regards, Store S_6.
Order from Day_63. Please deliver 401 units of product P_7. Regards, Store S_6.
Order from Day_63. Please deliver 282 units of product P_8. Regards, Store S_6.
Order from Day_63. Please deliver 209 units of product P_9. Regards, Store S_6.
Order from Day_63. Please deliver 241 units of product P_10. Regards, Store S_6.
Order from Day_63. Please deliver 340 units of product P_11. Regards, Store S_6.
Order from Day_63. Please deliver 298 units of product P_12. Regards, Store S_6.
Order from Day_63. Please deliver 170 units of product P_13. Regards, Store S_6.
Order from Day_63. Please deliver 314 units of product P_15. Regards, Store S_6.
Order from Day_63. Please deliver 429 units of product P_16. Regards, Store S_6.
Order from Day_63. Please deliver 224 units of product P_17. Regards, Store S_6.
Order from Day_63. Please deliver 192 units of product P_18. Regards, Store S_6.
Order from Day_63. Please deliver 305 units of product P_19. Regards, Store S_6.
Order from Day_63. Please deliver 195 units of product P_20. Regards, Store S_6.
Order from Day_63. Please deliver 425 units of product P_21. Regards, Store S_6.
Order from Day_63. Please deliver 357 units of product P_22. Regards, Store S_6.
Order from Day_63. Please deliver 379 units of product P_23. Regards, Store S_6.
Order from Day_63. Please deliver 449 units of product P_24. Regards, Store S_6.
Order from Day_63. Please deliver 353 units of product P_25. Regards, Store S_6.
Order from Day_63. Please deliver 282 units of product P_26. Regards, Store S_6.
Order from Day_63. Please deliver 186 units of product P_27. Regards, Store S_6.
Order from Day_63. Please deliver 301 units of product P_28. Regards, Store S_6.
Order from Day_63. Please deliver 194 units of product P_29. Regards, Store S_6.
Order from Day_63. Please deliver 420 units of product P_30. Regards, Store S_6.
