Order from Day_221. Please deliver 314 units of product P_1. Regards, Store S_9.
Order from Day_221. Please deliver 494 units of product P_2. Regards, Store S_9.
Order from Day_221. Please deliver 200 units of product P_3. Regards, Store S_9.
Order from Day_221. Please deliver 238 units of product P_5. Regards, Store S_9.
Order from Day_221. Please deliver 323 units of product P_6. Regards, Store S_9.
Order from Day_221. Please deliver 291 units of product P_7. Regards, Store S_9.
Order from Day_221. Please deliver 298 units of product P_8. Regards, Store S_9.
Order from Day_221. Please deliver 336 units of product P_10. Regards, Store S_9.
Order from Day_221. Please deliver 297 units of product P_11. Regards, Store S_9.
Order from Day_221. Please deliver 277 units of product P_12. Regards, Store S_9.
Order from Day_221. Please deliver 261 units of product P_13. Regards, Store S_9.
Order from Day_221. Please deliver 368 units of product P_15. Regards, Store S_9.
Order from Day_221. Please deliver 370 units of product P_16. Regards, Store S_9.
Order from Day_221. Please deliver 209 units of product P_17. Regards, Store S_9.
Order from Day_221. Please deliver 347 units of product P_19. Regards, Store S_9.
Order from Day_221. Please deliver 216 units of product P_20. Regards, Store S_9.
Order from Day_221. Please deliver 407 units of product P_21. Regards, Store S_9.
Order from Day_221. Please deliver 397 units of product P_22. Regards, Store S_9.
Order from Day_221. Please deliver 333 units of product P_24. Regards, Store S_9.
Order from Day_221. Please deliver 406 units of product P_25. Regards, Store S_9.
Order from Day_221. Please deliver 119 units of product P_27. Regards, Store S_9.
Order from Day_221. Please deliver 209 units of product P_28. Regards, Store S_9.
Order from Day_221. Please deliver 283 units of product P_29. Regards, Store S_9.
Order from Day_221. Please deliver 341 units of product P_30. Regards, Store S_9.
