Order from Day_231. Please deliver 488 units of product P_3. Regards, Store S_1.
Order from Day_231. Please deliver 353 units of product P_4. Regards, Store S_1.
Order from Day_231. Please deliver 392 units of product P_6. Regards, Store S_1.
Order from Day_231. Please deliver 353 units of product P_7. Regards, Store S_1.
Order from Day_231. Please deliver 394 units of product P_9. Regards, Store S_1.
Order from Day_231. Please deliver 468 units of product P_12. Regards, Store S_1.
Order from Day_231. Please deliver 449 units of product P_16. Regards, Store S_1.
Order from Day_231. Please deliver 347 units of product P_19. Regards, Store S_1.
Order from Day_231. Please deliver 435 units of product P_20. Regards, Store S_1.
Order from Day_231. Please deliver 419 units of product P_22. Regards, Store S_1.
Order from Day_231. Please deliver 458 units of product P_28. Regards, Store S_1.
