Order from Day_213. Please deliver 202 units of product P_1. Regards, Store S_2.
Order from Day_213. Please deliver 278 units of product P_2. Regards, Store S_2.
Order from Day_213. Please deliver 282 units of product P_3. Regards, Store S_2.
Order from Day_213. Please deliver 182 units of product P_5. Regards, Store S_2.
Order from Day_213. Please deliver 277 units of product P_6. Regards, Store S_2.
Order from Day_213. Please deliver 199 units of product P_7. Regards, Store S_2.
Order from Day_213. Please deliver 243 units of product P_8. Regards, Store S_2.
Order from Day_213. Please deliver 209 units of product P_9. Regards, Store S_2.
Order from Day_213. Please deliver 212 units of product P_10. Regards, Store S_2.
Order from Day_213. Please deliver 257 units of product P_11. Regards, Store S_2.
Order from Day_213. Please deliver 262 units of product P_12. Regards, Store S_2.
Order from Day_213. Please deliver 234 units of product P_13. Regards, Store S_2.
Order from Day_213. Please deliver 242 units of product P_15. Regards, Store S_2.
Order from Day_213. Please deliver 287 units of product P_16. Regards, Store S_2.
Order from Day_213. Please deliver 238 units of product P_19. Regards, Store S_2.
Order from Day_213. Please deliver 169 units of product P_20. Regards, Store S_2.
Order from Day_213. Please deliver 272 units of product P_21. Regards, Store S_2.
Order from Day_213. Please deliver 238 units of product P_22. Regards, Store S_2.
Order from Day_213. Please deliver 221 units of product P_23. Regards, Store S_2.
Order from Day_213. Please deliver 269 units of product P_24. Regards, Store S_2.
Order from Day_213. Please deliver 316 units of product P_25. Regards, Store S_2.
Order from Day_213. Please deliver 225 units of product P_26. Regards, Store S_2.
Order from Day_213. Please deliver 130 units of product P_27. Regards, Store S_2.
Order from Day_213. Please deliver 251 units of product P_28. Regards, Store S_2.
Order from Day_213. Please deliver 222 units of product P_29. Regards, Store S_2.
Order from Day_213. Please deliver 341 units of product P_30. Regards, Store S_2.
