Order from Day_38. Please deliver 516 units of product P_1. Regards, Store S_1.
Order from Day_38. Please deliver 402 units of product P_2. Regards, Store S_1.
Order from Day_38. Please deliver 616 units of product P_3. Regards, Store S_1.
Order from Day_38. Please deliver 523 units of product P_4. Regards, Store S_1.
Order from Day_38. Please deliver 397 units of product P_5. Regards, Store S_1.
Order from Day_38. Please deliver 546 units of product P_6. Regards, Store S_1.
Order from Day_38. Please deliver 498 units of product P_7. Regards, Store S_1.
Order from Day_38. Please deliver 496 units of product P_8. Regards, Store S_1.
Order from Day_38. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_38. Please deliver 534 units of product P_10. Regards, Store S_1.
Order from Day_38. Please deliver 445 units of product P_11. Regards, Store S_1.
Order from Day_38. Please deliver 552 units of product P_12. Regards, Store S_1.
Order from Day_38. Please deliver 444 units of product P_13. Regards, Store S_1.
Order from Day_38. Please deliver 518 units of product P_14. Regards, Store S_1.
Order from Day_38. Please deliver 471 units of product P_15. Regards, Store S_1.
Order from Day_38. Please deliver 623 units of product P_16. Regards, Store S_1.
Order from Day_38. Please deliver 439 units of product P_17. Regards, Store S_1.
Order from Day_38. Please deliver 420 units of product P_18. Regards, Store S_1.
Order from Day_38. Please deliver 444 units of product P_19. Regards, Store S_1.
Order from Day_38. Please deliver 595 units of product P_20. Regards, Store S_1.
Order from Day_38. Please deliver 567 units of product P_21. Regards, Store S_1.
Order from Day_38. Please deliver 501 units of product P_22. Regards, Store S_1.
Order from Day_38. Please deliver 552 units of product P_23. Regards, Store S_1.
Order from Day_38. Please deliver 492 units of product P_24. Regards, Store S_1.
Order from Day_38. Please deliver 517 units of product P_25. Regards, Store S_1.
Order from Day_38. Please deliver 569 units of product P_26. Regards, Store S_1.
Order from Day_38. Please deliver 548 units of product P_27. Regards, Store S_1.
Order from Day_38. Please deliver 591 units of product P_28. Regards, Store S_1.
Order from Day_38. Please deliver 498 units of product P_29. Regards, Store S_1.
Order from Day_38. Please deliver 516 units of product P_30. Regards, Store S_1.
