Order from Day_349. Please deliver 607 units of product P_3. Regards, Store S_1.
Order from Day_349. Please deliver 530 units of product P_4. Regards, Store S_1.
Order from Day_349. Please deliver 419 units of product P_5. Regards, Store S_1.
Order from Day_349. Please deliver 600 units of product P_6. Regards, Store S_1.
Order from Day_349. Please deliver 518 units of product P_7. Regards, Store S_1.
Order from Day_349. Please deliver 470 units of product P_8. Regards, Store S_1.
Order from Day_349. Please deliver 627 units of product P_9. Regards, Store S_1.
Order from Day_349. Please deliver 512 units of product P_10. Regards, Store S_1.
Order from Day_349. Please deliver 436 units of product P_11. Regards, Store S_1.
Order from Day_349. Please deliver 533 units of product P_12. Regards, Store S_1.
Order from Day_349. Please deliver 457 units of product P_13. Regards, Store S_1.
Order from Day_349. Please deliver 533 units of product P_15. Regards, Store S_1.
Order from Day_349. Please deliver 623 units of product P_16. Regards, Store S_1.
Order from Day_349. Please deliver 462 units of product P_17. Regards, Store S_1.
Order from Day_349. Please deliver 458 units of product P_18. Regards, Store S_1.
Order from Day_349. Please deliver 496 units of product P_19. Regards, Store S_1.
Order from Day_349. Please deliver 590 units of product P_20. Regards, Store S_1.
Order from Day_349. Please deliver 560 units of product P_21. Regards, Store S_1.
Order from Day_349. Please deliver 563 units of product P_22. Regards, Store S_1.
Order from Day_349. Please deliver 675 units of product P_23. Regards, Store S_1.
Order from Day_349. Please deliver 517 units of product P_25. Regards, Store S_1.
Order from Day_349. Please deliver 533 units of product P_26. Regards, Store S_1.
Order from Day_349. Please deliver 654 units of product P_28. Regards, Store S_1.
Order from Day_349. Please deliver 580 units of product P_30. Regards, Store S_1.
