Order from Day_11. Please deliver 536 units of product P_1. Regards, Store S_1.
Order from Day_11. Please deliver 368 units of product P_2. Regards, Store S_1.
Order from Day_11. Please deliver 641 units of product P_3. Regards, Store S_1.
Order from Day_11. Please deliver 549 units of product P_4. Regards, Store S_1.
Order from Day_11. Please deliver 419 units of product P_5. Regards, Store S_1.
Order from Day_11. Please deliver 594 units of product P_6. Regards, Store S_1.
Order from Day_11. Please deliver 537 units of product P_7. Regards, Store S_1.
Order from Day_11. Please deliver 507 units of product P_8. Regards, Store S_1.
Order from Day_11. Please deliver 651 units of product P_9. Regards, Store S_1.
Order from Day_11. Please deliver 560 units of product P_10. Regards, Store S_1.
Order from Day_11. Please deliver 460 units of product P_11. Regards, Store S_1.
Order from Day_11. Please deliver 563 units of product P_12. Regards, Store S_1.
Order from Day_11. Please deliver 498 units of product P_13. Regards, Store S_1.
Order from Day_11. Please deliver 494 units of product P_14. Regards, Store S_1.
Order from Day_11. Please deliver 544 units of product P_15. Regards, Store S_1.
Order from Day_11. Please deliver 647 units of product P_16. Regards, Store S_1.
Order from Day_11. Please deliver 465 units of product P_17. Regards, Store S_1.
Order from Day_11. Please deliver 457 units of product P_18. Regards, Store S_1.
Order from Day_11. Please deliver 502 units of product P_19. Regards, Store S_1.
Order from Day_11. Please deliver 618 units of product P_20. Regards, Store S_1.
Order from Day_11. Please deliver 570 units of product P_21. Regards, Store S_1.
Order from Day_11. Please deliver 540 units of product P_22. Regards, Store S_1.
Order from Day_11. Please deliver 613 units of product P_23. Regards, Store S_1.
Order from Day_11. Please deliver 604 units of product P_24. Regards, Store S_1.
Order from Day_11. Please deliver 588 units of product P_25. Regards, Store S_1.
Order from Day_11. Please deliver 578 units of product P_26. Regards, Store S_1.
Order from Day_11. Please deliver 591 units of product P_27. Regards, Store S_1.
Order from Day_11. Please deliver 615 units of product P_28. Regards, Store S_1.
Order from Day_11. Please deliver 483 units of product P_29. Regards, Store S_1.
Order from Day_11. Please deliver 554 units of product P_30. Regards, Store S_1.
