RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 543
RECEIVER: S_4 | ORDER_PRODUCT: P_2 | ORDER_QTY: 538
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 394
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 605
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 410
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 410
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 312
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 431
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 398
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 426
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 458
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 480
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 457
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 454
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 554
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 438
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 470
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 487
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 483
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 512
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 470
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 507
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 540
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 434
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 511
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 477
