Order from Day_353. Please deliver 195 units of product P_1. Regards, Store S_6.
Order from Day_353. Please deliver 316 units of product P_2. Regards, Store S_6.
Order from Day_353. Please deliver 349 units of product P_3. Regards, Store S_6.
Order from Day_353. Please deliver 306 units of product P_5. Regards, Store S_6.
Order from Day_353. Please deliver 146 units of product P_6. Regards, Store S_6.
Order from Day_353. Please deliver 374 units of product P_7. Regards, Store S_6.
Order from Day_353. Please deliver 212 units of product P_8. Regards, Store S_6.
Order from Day_353. Please deliver 352 units of product P_11. Regards, Store S_6.
Order from Day_353. Please deliver 131 units of product P_12. Regards, Store S_6.
Order from Day_353. Please deliver 180 units of product P_14. Regards, Store S_6.
Order from Day_353. Please deliver 365 units of product P_15. Regards, Store S_6.
Order from Day_353. Please deliver 432 units of product P_16. Regards, Store S_6.
Order from Day_353. Please deliver 184 units of product P_17. Regards, Store S_6.
Order from Day_353. Please deliver 190 units of product P_18. Regards, Store S_6.
Order from Day_353. Please deliver 331 units of product P_19. Regards, Store S_6.
Order from Day_353. Please deliver 509 units of product P_21. Regards, Store S_6.
Order from Day_353. Please deliver 429 units of product P_22. Regards, Store S_6.
Order from Day_353. Please deliver 224 units of product P_23. Regards, Store S_6.
Order from Day_353. Please deliver 460 units of product P_24. Regards, Store S_6.
Order from Day_353. Please deliver 333 units of product P_25. Regards, Store S_6.
Order from Day_353. Please deliver 165 units of product P_26. Regards, Store S_6.
Order from Day_353. Please deliver 381 units of product P_30. Regards, Store S_6.
