RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 353
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 250
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 255
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 326
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 325
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 298
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 257
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 238
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 358
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 381
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 315
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 335
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 272
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 287
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 298
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 325
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 313
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 223
