Order from Day_269. Please deliver 271 units of product P_1. Regards, Store S_4.
Order from Day_269. Please deliver 243 units of product P_2. Regards, Store S_4.
Order from Day_269. Please deliver 350 units of product P_3. Regards, Store S_4.
Order from Day_269. Please deliver 231 units of product P_5. Regards, Store S_4.
Order from Day_269. Please deliver 298 units of product P_6. Regards, Store S_4.
Order from Day_269. Please deliver 500 units of product P_7. Regards, Store S_4.
Order from Day_269. Please deliver 335 units of product P_8. Regards, Store S_4.
Order from Day_269. Please deliver 357 units of product P_10. Regards, Store S_4.
Order from Day_269. Please deliver 316 units of product P_11. Regards, Store S_4.
Order from Day_269. Please deliver 350 units of product P_12. Regards, Store S_4.
Order from Day_269. Please deliver 326 units of product P_13. Regards, Store S_4.
Order from Day_269. Please deliver 335 units of product P_14. Regards, Store S_4.
Order from Day_269. Please deliver 420 units of product P_15. Regards, Store S_4.
Order from Day_269. Please deliver 393 units of product P_16. Regards, Store S_4.
Order from Day_269. Please deliver 446 units of product P_19. Regards, Store S_4.
Order from Day_269. Please deliver 432 units of product P_21. Regards, Store S_4.
Order from Day_269. Please deliver 441 units of product P_22. Regards, Store S_4.
Order from Day_269. Please deliver 309 units of product P_23. Regards, Store S_4.
Order from Day_269. Please deliver 227 units of product P_24. Regards, Store S_4.
Order from Day_269. Please deliver 299 units of product P_25. Regards, Store S_4.
Order from Day_269. Please deliver 373 units of product P_26. Regards, Store S_4.
Order from Day_269. Please deliver 281 units of product P_28. Regards, Store S_4.
Order from Day_269. Please deliver 318 units of product P_29. Regards, Store S_4.
Order from Day_269. Please deliver 364 units of product P_30. Regards, Store S_4.
