RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 260
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 247
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 259
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 290
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 293
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 161
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 123
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 182
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 288
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 139
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 352
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 234
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 247
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 325
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 282
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 116
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 352
