Order from Day_350. Please deliver 483 units of product P_1. Regards, Store S_1.
Order from Day_350. Please deliver 539 units of product P_4. Regards, Store S_1.
Order from Day_350. Please deliver 429 units of product P_5. Regards, Store S_1.
Order from Day_350. Please deliver 619 units of product P_6. Regards, Store S_1.
Order from Day_350. Please deliver 540 units of product P_7. Regards, Store S_1.
Order from Day_350. Please deliver 486 units of product P_8. Regards, Store S_1.
Order from Day_350. Please deliver 444 units of product P_11. Regards, Store S_1.
Order from Day_350. Please deliver 544 units of product P_12. Regards, Store S_1.
Order from Day_350. Please deliver 541 units of product P_15. Regards, Store S_1.
Order from Day_350. Please deliver 511 units of product P_19. Regards, Store S_1.
Order from Day_350. Please deliver 600 units of product P_20. Regards, Store S_1.
Order from Day_350. Please deliver 561 units of product P_21. Regards, Store S_1.
Order from Day_350. Please deliver 683 units of product P_23. Regards, Store S_1.
Order from Day_350. Please deliver 530 units of product P_24. Regards, Store S_1.
Order from Day_350. Please deliver 524 units of product P_25. Regards, Store S_1.
Order from Day_350. Please deliver 560 units of product P_26. Regards, Store S_1.
Order from Day_350. Please deliver 559 units of product P_27. Regards, Store S_1.
Order from Day_350. Please deliver 662 units of product P_28. Regards, Store S_1.
Order from Day_350. Please deliver 451 units of product P_29. Regards, Store S_1.
Order from Day_350. Please deliver 594 units of product P_30. Regards, Store S_1.
