Order from Day_268. Please deliver 468 units of product P_1. Regards, Store S_8.
Order from Day_268. Please deliver 366 units of product P_3. Regards, Store S_8.
Order from Day_268. Please deliver 385 units of product P_4. Regards, Store S_8.
Order from Day_268. Please deliver 347 units of product P_5. Regards, Store S_8.
Order from Day_268. Please deliver 436 units of product P_6. Regards, Store S_8.
Order from Day_268. Please deliver 392 units of product P_7. Regards, Store S_8.
Order from Day_268. Please deliver 415 units of product P_8. Regards, Store S_8.
Order from Day_268. Please deliver 330 units of product P_9. Regards, Store S_8.
Order from Day_268. Please deliver 405 units of product P_11. Regards, Store S_8.
Order from Day_268. Please deliver 394 units of product P_12. Regards, Store S_8.
Order from Day_268. Please deliver 481 units of product P_14. Regards, Store S_8.
Order from Day_268. Please deliver 425 units of product P_16. Regards, Store S_8.
Order from Day_268. Please deliver 461 units of product P_17. Regards, Store S_8.
Order from Day_268. Please deliver 531 units of product P_18. Regards, Store S_8.
Order from Day_268. Please deliver 497 units of product P_19. Regards, Store S_8.
Order from Day_268. Please deliver 451 units of product P_20. Regards, Store S_8.
Order from Day_268. Please deliver 404 units of product P_21. Regards, Store S_8.
Order from Day_268. Please deliver 434 units of product P_22. Regards, Store S_8.
Order from Day_268. Please deliver 443 units of product P_23. Regards, Store S_8.
Order from Day_268. Please deliver 394 units of product P_24. Regards, Store S_8.
Order from Day_268. Please deliver 462 units of product P_25. Regards, Store S_8.
Order from Day_268. Please deliver 554 units of product P_26. Regards, Store S_8.
Order from Day_268. Please deliver 517 units of product P_27. Regards, Store S_8.
Order from Day_268. Please deliver 497 units of product P_28. Regards, Store S_8.
Order from Day_268. Please deliver 226 units of product P_30. Regards, Store S_8.
