Order from Day_183. Please deliver 253 units of product P_2. Regards, Store S_6.
Order from Day_183. Please deliver 227 units of product P_3. Regards, Store S_6.
Order from Day_183. Please deliver 161 units of product P_6. Regards, Store S_6.
Order from Day_183. Please deliver 251 units of product P_7. Regards, Store S_6.
Order from Day_183. Please deliver 183 units of product P_8. Regards, Store S_6.
Order from Day_183. Please deliver 142 units of product P_9. Regards, Store S_6.
Order from Day_183. Please deliver 125 units of product P_12. Regards, Store S_6.
Order from Day_183. Please deliver 282 units of product P_15. Regards, Store S_6.
Order from Day_183. Please deliver 338 units of product P_16. Regards, Store S_6.
Order from Day_183. Please deliver 212 units of product P_19. Regards, Store S_6.
Order from Day_183. Please deliver 302 units of product P_22. Regards, Store S_6.
Order from Day_183. Please deliver 172 units of product P_23. Regards, Store S_6.
Order from Day_183. Please deliver 322 units of product P_24. Regards, Store S_6.
Order from Day_183. Please deliver 221 units of product P_30. Regards, Store S_6.
