Order from Day_251. Please deliver 420 units of product P_1. Regards, Store S_8.
Order from Day_251. Please deliver 359 units of product P_3. Regards, Store S_8.
Order from Day_251. Please deliver 368 units of product P_4. Regards, Store S_8.
Order from Day_251. Please deliver 343 units of product P_5. Regards, Store S_8.
Order from Day_251. Please deliver 398 units of product P_6. Regards, Store S_8.
Order from Day_251. Please deliver 431 units of product P_7. Regards, Store S_8.
Order from Day_251. Please deliver 307 units of product P_9. Regards, Store S_8.
Order from Day_251. Please deliver 390 units of product P_11. Regards, Store S_8.
Order from Day_251. Please deliver 388 units of product P_12. Regards, Store S_8.
Order from Day_251. Please deliver 387 units of product P_13. Regards, Store S_8.
Order from Day_251. Please deliver 427 units of product P_15. Regards, Store S_8.
Order from Day_251. Please deliver 374 units of product P_16. Regards, Store S_8.
Order from Day_251. Please deliver 471 units of product P_19. Regards, Store S_8.
Order from Day_251. Please deliver 437 units of product P_20. Regards, Store S_8.
Order from Day_251. Please deliver 378 units of product P_21. Regards, Store S_8.
Order from Day_251. Please deliver 414 units of product P_23. Regards, Store S_8.
Order from Day_251. Please deliver 384 units of product P_24. Regards, Store S_8.
Order from Day_251. Please deliver 403 units of product P_25. Regards, Store S_8.
Order from Day_251. Please deliver 539 units of product P_26. Regards, Store S_8.
Order from Day_251. Please deliver 482 units of product P_27. Regards, Store S_8.
Order from Day_251. Please deliver 459 units of product P_28. Regards, Store S_8.
Order from Day_251. Please deliver 521 units of product P_29. Regards, Store S_8.
Order from Day_251. Please deliver 195 units of product P_30. Regards, Store S_8.
