RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 288
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 268
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 326
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 153
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 251
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 164
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 264
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 363
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 193
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 353
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 273
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 208
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 342
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 303
RECEIVER: S_5 | ORDER_PRODUCT: P_23 | ORDER_QTY: 276
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 296
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 341
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 235
