Order from Day_90. Please deliver 430 units of product P_1. Regards, Store S_8.
Order from Day_90. Please deliver 384 units of product P_4. Regards, Store S_8.
Order from Day_90. Please deliver 422 units of product P_6. Regards, Store S_8.
Order from Day_90. Please deliver 409 units of product P_7. Regards, Store S_8.
Order from Day_90. Please deliver 421 units of product P_8. Regards, Store S_8.
Order from Day_90. Please deliver 330 units of product P_9. Regards, Store S_8.
Order from Day_90. Please deliver 311 units of product P_10. Regards, Store S_8.
Order from Day_90. Please deliver 409 units of product P_11. Regards, Store S_8.
Order from Day_90. Please deliver 400 units of product P_12. Regards, Store S_8.
Order from Day_90. Please deliver 433 units of product P_15. Regards, Store S_8.
Order from Day_90. Please deliver 382 units of product P_16. Regards, Store S_8.
Order from Day_90. Please deliver 461 units of product P_17. Regards, Store S_8.
Order from Day_90. Please deliver 534 units of product P_18. Regards, Store S_8.
Order from Day_90. Please deliver 428 units of product P_19. Regards, Store S_8.
Order from Day_90. Please deliver 452 units of product P_20. Regards, Store S_8.
Order from Day_90. Please deliver 404 units of product P_21. Regards, Store S_8.
Order from Day_90. Please deliver 421 units of product P_22. Regards, Store S_8.
Order from Day_90. Please deliver 441 units of product P_23. Regards, Store S_8.
Order from Day_90. Please deliver 379 units of product P_24. Regards, Store S_8.
Order from Day_90. Please deliver 452 units of product P_25. Regards, Store S_8.
Order from Day_90. Please deliver 552 units of product P_26. Regards, Store S_8.
Order from Day_90. Please deliver 495 units of product P_27. Regards, Store S_8.
Order from Day_90. Please deliver 482 units of product P_28. Regards, Store S_8.
Order from Day_90. Please deliver 520 units of product P_29. Regards, Store S_8.
