RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 274
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 348
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 273
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 197
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 231
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 180
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 315
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 320
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 154
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 193
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 335
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 316
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 163
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 277
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 381
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 374
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 329
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 165
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 212
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 290
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 272
