Order from Day_36. Please deliver 523 units of product P_1. Regards, Store S_1.
Order from Day_36. Please deliver 404 units of product P_2. Regards, Store S_1.
Order from Day_36. Please deliver 624 units of product P_3. Regards, Store S_1.
Order from Day_36. Please deliver 474 units of product P_4. Regards, Store S_1.
Order from Day_36. Please deliver 393 units of product P_5. Regards, Store S_1.
Order from Day_36. Please deliver 531 units of product P_6. Regards, Store S_1.
Order from Day_36. Please deliver 492 units of product P_8. Regards, Store S_1.
Order from Day_36. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_36. Please deliver 536 units of product P_10. Regards, Store S_1.
Order from Day_36. Please deliver 439 units of product P_11. Regards, Store S_1.
Order from Day_36. Please deliver 557 units of product P_12. Regards, Store S_1.
Order from Day_36. Please deliver 451 units of product P_13. Regards, Store S_1.
Order from Day_36. Please deliver 505 units of product P_14. Regards, Store S_1.
Order from Day_36. Please deliver 463 units of product P_15. Regards, Store S_1.
Order from Day_36. Please deliver 637 units of product P_16. Regards, Store S_1.
Order from Day_36. Please deliver 431 units of product P_17. Regards, Store S_1.
Order from Day_36. Please deliver 595 units of product P_20. Regards, Store S_1.
Order from Day_36. Please deliver 520 units of product P_21. Regards, Store S_1.
Order from Day_36. Please deliver 520 units of product P_22. Regards, Store S_1.
Order from Day_36. Please deliver 509 units of product P_23. Regards, Store S_1.
Order from Day_36. Please deliver 488 units of product P_24. Regards, Store S_1.
Order from Day_36. Please deliver 538 units of product P_25. Regards, Store S_1.
Order from Day_36. Please deliver 521 units of product P_26. Regards, Store S_1.
Order from Day_36. Please deliver 503 units of product P_27. Regards, Store S_1.
Order from Day_36. Please deliver 595 units of product P_28. Regards, Store S_1.
Order from Day_36. Please deliver 512 units of product P_30. Regards, Store S_1.
