Order from Day_213. Please deliver 346 units of product P_1. Regards, Store S_8.
Order from Day_213. Please deliver 266 units of product P_4. Regards, Store S_8.
Order from Day_213. Please deliver 304 units of product P_7. Regards, Store S_8.
Order from Day_213. Please deliver 236 units of product P_9. Regards, Store S_8.
Order from Day_213. Please deliver 313 units of product P_12. Regards, Store S_8.
Order from Day_213. Please deliver 303 units of product P_13. Regards, Store S_8.
Order from Day_213. Please deliver 364 units of product P_17. Regards, Store S_8.
Order from Day_213. Please deliver 376 units of product P_20. Regards, Store S_8.
Order from Day_213. Please deliver 307 units of product P_21. Regards, Store S_8.
Order from Day_213. Please deliver 343 units of product P_22. Regards, Store S_8.
Order from Day_213. Please deliver 317 units of product P_25. Regards, Store S_8.
Order from Day_213. Please deliver 154 units of product P_30. Regards, Store S_8.
