Order from Day_154. Please deliver 407 units of product P_1. Regards, Store S_8.
Order from Day_154. Please deliver 414 units of product P_6. Regards, Store S_8.
Order from Day_154. Please deliver 311 units of product P_9. Regards, Store S_8.
Order from Day_154. Please deliver 297 units of product P_10. Regards, Store S_8.
Order from Day_154. Please deliver 394 units of product P_11. Regards, Store S_8.
Order from Day_154. Please deliver 378 units of product P_12. Regards, Store S_8.
Order from Day_154. Please deliver 366 units of product P_13. Regards, Store S_8.
Order from Day_154. Please deliver 483 units of product P_14. Regards, Store S_8.
Order from Day_154. Please deliver 409 units of product P_16. Regards, Store S_8.
Order from Day_154. Please deliver 429 units of product P_17. Regards, Store S_8.
Order from Day_154. Please deliver 555 units of product P_18. Regards, Store S_8.
Order from Day_154. Please deliver 486 units of product P_19. Regards, Store S_8.
Order from Day_154. Please deliver 447 units of product P_20. Regards, Store S_8.
Order from Day_154. Please deliver 383 units of product P_21. Regards, Store S_8.
Order from Day_154. Please deliver 461 units of product P_22. Regards, Store S_8.
Order from Day_154. Please deliver 432 units of product P_23. Regards, Store S_8.
Order from Day_154. Please deliver 437 units of product P_25. Regards, Store S_8.
Order from Day_154. Please deliver 517 units of product P_27. Regards, Store S_8.
Order from Day_154. Please deliver 485 units of product P_28. Regards, Store S_8.
