RECEIVER: S_2 | ORDER_PRODUCT: P_2 | ORDER_QTY: 292
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 466
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 397
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 383
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 411
RECEIVER: S_2 | ORDER_PRODUCT: P_7 | ORDER_QTY: 401
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 426
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 420
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 353
RECEIVER: S_2 | ORDER_PRODUCT: P_13 | ORDER_QTY: 399
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 311
RECEIVER: S_2 | ORDER_PRODUCT: P_15 | ORDER_QTY: 408
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 343
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 498
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 460
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 421
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 438
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 422
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 372
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 368
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 432
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 343
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 366
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 441
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 383
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 339
