Order from Day_30. Please deliver 266 units of product P_2. Regards, Store S_6.
Order from Day_30. Please deliver 375 units of product P_3. Regards, Store S_6.
Order from Day_30. Please deliver 378 units of product P_6. Regards, Store S_6.
Order from Day_30. Please deliver 482 units of product P_7. Regards, Store S_6.
Order from Day_30. Please deliver 409 units of product P_8. Regards, Store S_6.
Order from Day_30. Please deliver 200 units of product P_9. Regards, Store S_6.
Order from Day_30. Please deliver 322 units of product P_10. Regards, Store S_6.
Order from Day_30. Please deliver 349 units of product P_11. Regards, Store S_6.
Order from Day_30. Please deliver 413 units of product P_12. Regards, Store S_6.
Order from Day_30. Please deliver 385 units of product P_15. Regards, Store S_6.
Order from Day_30. Please deliver 455 units of product P_16. Regards, Store S_6.
Order from Day_30. Please deliver 251 units of product P_17. Regards, Store S_6.
Order from Day_30. Please deliver 408 units of product P_19. Regards, Store S_6.
Order from Day_30. Please deliver 441 units of product P_21. Regards, Store S_6.
Order from Day_30. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_30. Please deliver 424 units of product P_23. Regards, Store S_6.
Order from Day_30. Please deliver 475 units of product P_24. Regards, Store S_6.
Order from Day_30. Please deliver 373 units of product P_25. Regards, Store S_6.
Order from Day_30. Please deliver 213 units of product P_26. Regards, Store S_6.
Order from Day_30. Please deliver 187 units of product P_28. Regards, Store S_6.
Order from Day_30. Please deliver 282 units of product P_29. Regards, Store S_6.
Order from Day_30. Please deliver 409 units of product P_30. Regards, Store S_6.
