Order from Day_253. Please deliver 527 units of product P_1. Regards, Store S_1.
Order from Day_253. Please deliver 617 units of product P_3. Regards, Store S_1.
Order from Day_253. Please deliver 476 units of product P_4. Regards, Store S_1.
Order from Day_253. Please deliver 377 units of product P_5. Regards, Store S_1.
Order from Day_253. Please deliver 528 units of product P_6. Regards, Store S_1.
Order from Day_253. Please deliver 477 units of product P_7. Regards, Store S_1.
Order from Day_253. Please deliver 471 units of product P_8. Regards, Store S_1.
Order from Day_253. Please deliver 549 units of product P_9. Regards, Store S_1.
Order from Day_253. Please deliver 533 units of product P_10. Regards, Store S_1.
Order from Day_253. Please deliver 439 units of product P_11. Regards, Store S_1.
Order from Day_253. Please deliver 531 units of product P_12. Regards, Store S_1.
Order from Day_253. Please deliver 451 units of product P_13. Regards, Store S_1.
Order from Day_253. Please deliver 503 units of product P_14. Regards, Store S_1.
Order from Day_253. Please deliver 481 units of product P_15. Regards, Store S_1.
Order from Day_253. Please deliver 580 units of product P_16. Regards, Store S_1.
Order from Day_253. Please deliver 407 units of product P_17. Regards, Store S_1.
Order from Day_253. Please deliver 406 units of product P_18. Regards, Store S_1.
Order from Day_253. Please deliver 446 units of product P_19. Regards, Store S_1.
Order from Day_253. Please deliver 530 units of product P_20. Regards, Store S_1.
Order from Day_253. Please deliver 568 units of product P_21. Regards, Store S_1.
Order from Day_253. Please deliver 509 units of product P_22. Regards, Store S_1.
Order from Day_253. Please deliver 562 units of product P_23. Regards, Store S_1.
Order from Day_253. Please deliver 515 units of product P_24. Regards, Store S_1.
Order from Day_253. Please deliver 496 units of product P_25. Regards, Store S_1.
Order from Day_253. Please deliver 557 units of product P_26. Regards, Store S_1.
Order from Day_253. Please deliver 547 units of product P_27. Regards, Store S_1.
Order from Day_253. Please deliver 563 units of product P_28. Regards, Store S_1.
Order from Day_253. Please deliver 495 units of product P_29. Regards, Store S_1.
Order from Day_253. Please deliver 472 units of product P_30. Regards, Store S_1.
