RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 316
RECEIVER: S_10 | ORDER_PRODUCT: P_4 | ORDER_QTY: 198
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 177
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 282
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 182
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 186
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 311
RECEIVER: S_10 | ORDER_PRODUCT: P_17 | ORDER_QTY: 223
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 135
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 201
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 360
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 157
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 172
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 203
