Order from Day_122. Please deliver 528 units of product P_1. Regards, Store S_1.
Order from Day_122. Please deliver 638 units of product P_3. Regards, Store S_1.
Order from Day_122. Please deliver 468 units of product P_4. Regards, Store S_1.
Order from Day_122. Please deliver 359 units of product P_5. Regards, Store S_1.
Order from Day_122. Please deliver 546 units of product P_6. Regards, Store S_1.
Order from Day_122. Please deliver 491 units of product P_7. Regards, Store S_1.
Order from Day_122. Please deliver 459 units of product P_8. Regards, Store S_1.
Order from Day_122. Please deliver 560 units of product P_9. Regards, Store S_1.
Order from Day_122. Please deliver 423 units of product P_11. Regards, Store S_1.
Order from Day_122. Please deliver 523 units of product P_12. Regards, Store S_1.
Order from Day_122. Please deliver 452 units of product P_13. Regards, Store S_1.
Order from Day_122. Please deliver 477 units of product P_14. Regards, Store S_1.
Order from Day_122. Please deliver 448 units of product P_15. Regards, Store S_1.
Order from Day_122. Please deliver 603 units of product P_16. Regards, Store S_1.
Order from Day_122. Please deliver 436 units of product P_17. Regards, Store S_1.
Order from Day_122. Please deliver 415 units of product P_18. Regards, Store S_1.
Order from Day_122. Please deliver 528 units of product P_20. Regards, Store S_1.
Order from Day_122. Please deliver 555 units of product P_21. Regards, Store S_1.
Order from Day_122. Please deliver 506 units of product P_22. Regards, Store S_1.
Order from Day_122. Please deliver 562 units of product P_23. Regards, Store S_1.
Order from Day_122. Please deliver 496 units of product P_24. Regards, Store S_1.
Order from Day_122. Please deliver 523 units of product P_25. Regards, Store S_1.
Order from Day_122. Please deliver 561 units of product P_26. Regards, Store S_1.
Order from Day_122. Please deliver 584 units of product P_27. Regards, Store S_1.
Order from Day_122. Please deliver 582 units of product P_28. Regards, Store S_1.
Order from Day_122. Please deliver 490 units of product P_29. Regards, Store S_1.
Order from Day_122. Please deliver 486 units of product P_30. Regards, Store S_1.
