RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 180
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 252
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 268
RECEIVER: S_5 | ORDER_PRODUCT: P_4 | ORDER_QTY: 203
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 371
RECEIVER: S_5 | ORDER_PRODUCT: P_7 | ORDER_QTY: 194
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 206
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 194
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 382
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 220
RECEIVER: S_5 | ORDER_PRODUCT: P_14 | ORDER_QTY: 125
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 373
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 295
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 331
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 320
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 308
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 343
RECEIVER: S_5 | ORDER_PRODUCT: P_26 | ORDER_QTY: 232
RECEIVER: S_5 | ORDER_PRODUCT: P_28 | ORDER_QTY: 174
RECEIVER: S_5 | ORDER_PRODUCT: P_30 | ORDER_QTY: 171
