RECEIVER: S_2 | ORDER_PRODUCT: P_1 | ORDER_QTY: 353
RECEIVER: S_2 | ORDER_PRODUCT: P_2 | ORDER_QTY: 273
RECEIVER: S_2 | ORDER_PRODUCT: P_3 | ORDER_QTY: 443
RECEIVER: S_2 | ORDER_PRODUCT: P_4 | ORDER_QTY: 400
RECEIVER: S_2 | ORDER_PRODUCT: P_5 | ORDER_QTY: 342
RECEIVER: S_2 | ORDER_PRODUCT: P_6 | ORDER_QTY: 407
RECEIVER: S_2 | ORDER_PRODUCT: P_8 | ORDER_QTY: 381
RECEIVER: S_2 | ORDER_PRODUCT: P_9 | ORDER_QTY: 287
RECEIVER: S_2 | ORDER_PRODUCT: P_10 | ORDER_QTY: 303
RECEIVER: S_2 | ORDER_PRODUCT: P_11 | ORDER_QTY: 416
RECEIVER: S_2 | ORDER_PRODUCT: P_12 | ORDER_QTY: 338
RECEIVER: S_2 | ORDER_PRODUCT: P_13 | ORDER_QTY: 358
RECEIVER: S_2 | ORDER_PRODUCT: P_14 | ORDER_QTY: 312
RECEIVER: S_2 | ORDER_PRODUCT: P_15 | ORDER_QTY: 380
RECEIVER: S_2 | ORDER_PRODUCT: P_16 | ORDER_QTY: 321
RECEIVER: S_2 | ORDER_PRODUCT: P_17 | ORDER_QTY: 447
RECEIVER: S_2 | ORDER_PRODUCT: P_18 | ORDER_QTY: 459
RECEIVER: S_2 | ORDER_PRODUCT: P_19 | ORDER_QTY: 394
RECEIVER: S_2 | ORDER_PRODUCT: P_20 | ORDER_QTY: 431
RECEIVER: S_2 | ORDER_PRODUCT: P_21 | ORDER_QTY: 419
RECEIVER: S_2 | ORDER_PRODUCT: P_22 | ORDER_QTY: 347
RECEIVER: S_2 | ORDER_PRODUCT: P_23 | ORDER_QTY: 372
RECEIVER: S_2 | ORDER_PRODUCT: P_24 | ORDER_QTY: 414
RECEIVER: S_2 | ORDER_PRODUCT: P_25 | ORDER_QTY: 338
RECEIVER: S_2 | ORDER_PRODUCT: P_26 | ORDER_QTY: 345
RECEIVER: S_2 | ORDER_PRODUCT: P_27 | ORDER_QTY: 437
RECEIVER: S_2 | ORDER_PRODUCT: P_28 | ORDER_QTY: 365
RECEIVER: S_2 | ORDER_PRODUCT: P_29 | ORDER_QTY: 369
RECEIVER: S_2 | ORDER_PRODUCT: P_30 | ORDER_QTY: 301
