Order from Day_26. Please deliver 480 units of product P_1. Regards, Store S_1.
Order from Day_26. Please deliver 362 units of product P_2. Regards, Store S_1.
Order from Day_26. Please deliver 631 units of product P_3. Regards, Store S_1.
Order from Day_26. Please deliver 504 units of product P_4. Regards, Store S_1.
Order from Day_26. Please deliver 384 units of product P_5. Regards, Store S_1.
Order from Day_26. Please deliver 553 units of product P_6. Regards, Store S_1.
Order from Day_26. Please deliver 482 units of product P_7. Regards, Store S_1.
Order from Day_26. Please deliver 463 units of product P_8. Regards, Store S_1.
Order from Day_26. Please deliver 609 units of product P_9. Regards, Store S_1.
Order from Day_26. Please deliver 521 units of product P_10. Regards, Store S_1.
Order from Day_26. Please deliver 460 units of product P_11. Regards, Store S_1.
Order from Day_26. Please deliver 551 units of product P_12. Regards, Store S_1.
Order from Day_26. Please deliver 440 units of product P_13. Regards, Store S_1.
Order from Day_26. Please deliver 485 units of product P_14. Regards, Store S_1.
Order from Day_26. Please deliver 466 units of product P_15. Regards, Store S_1.
Order from Day_26. Please deliver 613 units of product P_16. Regards, Store S_1.
Order from Day_26. Please deliver 469 units of product P_17. Regards, Store S_1.
Order from Day_26. Please deliver 448 units of product P_18. Regards, Store S_1.
Order from Day_26. Please deliver 434 units of product P_19. Regards, Store S_1.
Order from Day_26. Please deliver 574 units of product P_20. Regards, Store S_1.
Order from Day_26. Please deliver 555 units of product P_21. Regards, Store S_1.
Order from Day_26. Please deliver 546 units of product P_22. Regards, Store S_1.
Order from Day_26. Please deliver 568 units of product P_23. Regards, Store S_1.
Order from Day_26. Please deliver 520 units of product P_24. Regards, Store S_1.
Order from Day_26. Please deliver 487 units of product P_25. Regards, Store S_1.
Order from Day_26. Please deliver 574 units of product P_26. Regards, Store S_1.
Order from Day_26. Please deliver 567 units of product P_27. Regards, Store S_1.
Order from Day_26. Please deliver 609 units of product P_28. Regards, Store S_1.
Order from Day_26. Please deliver 496 units of product P_30. Regards, Store S_1.
