RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 511
RECEIVER: S_4 | ORDER_PRODUCT: P_2 | ORDER_QTY: 542
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 382
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 426
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 312
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 386
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 606
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 312
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 468
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 395
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 417
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 484
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 492
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 468
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 483
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 469
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 476
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 513
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 436
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 390
