RECEIVER: S_4 | ORDER_PRODUCT: P_1 | ORDER_QTY: 544
RECEIVER: S_4 | ORDER_PRODUCT: P_2 | ORDER_QTY: 528
RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 349
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 559
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 428
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 329
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 405
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 626
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 310
RECEIVER: S_4 | ORDER_PRODUCT: P_10 | ORDER_QTY: 459
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 415
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 430
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 431
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 467
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 461
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 485
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 597
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 448
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 456
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 500
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 464
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 514
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 491
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 459
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 551
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 431
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 512
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 494
RECEIVER: S_4 | ORDER_PRODUCT: P_29 | ORDER_QTY: 422
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 405
