Order from Day_96. Please deliver 527 units of product P_1. Regards, Store S_1.
Order from Day_96. Please deliver 388 units of product P_2. Regards, Store S_1.
Order from Day_96. Please deliver 633 units of product P_3. Regards, Store S_1.
Order from Day_96. Please deliver 486 units of product P_4. Regards, Store S_1.
Order from Day_96. Please deliver 542 units of product P_6. Regards, Store S_1.
Order from Day_96. Please deliver 504 units of product P_7. Regards, Store S_1.
Order from Day_96. Please deliver 578 units of product P_9. Regards, Store S_1.
Order from Day_96. Please deliver 522 units of product P_10. Regards, Store S_1.
Order from Day_96. Please deliver 553 units of product P_12. Regards, Store S_1.
Order from Day_96. Please deliver 452 units of product P_13. Regards, Store S_1.
Order from Day_96. Please deliver 504 units of product P_14. Regards, Store S_1.
Order from Day_96. Please deliver 618 units of product P_16. Regards, Store S_1.
Order from Day_96. Please deliver 408 units of product P_17. Regards, Store S_1.
Order from Day_96. Please deliver 400 units of product P_18. Regards, Store S_1.
Order from Day_96. Please deliver 444 units of product P_19. Regards, Store S_1.
Order from Day_96. Please deliver 572 units of product P_21. Regards, Store S_1.
Order from Day_96. Please deliver 523 units of product P_22. Regards, Store S_1.
Order from Day_96. Please deliver 566 units of product P_23. Regards, Store S_1.
Order from Day_96. Please deliver 565 units of product P_26. Regards, Store S_1.
Order from Day_96. Please deliver 569 units of product P_27. Regards, Store S_1.
Order from Day_96. Please deliver 589 units of product P_28. Regards, Store S_1.
Order from Day_96. Please deliver 513 units of product P_29. Regards, Store S_1.
Order from Day_96. Please deliver 508 units of product P_30. Regards, Store S_1.
