Order from Day_328. Please deliver 559 units of product P_1. Regards, Store S_1.
Order from Day_328. Please deliver 621 units of product P_3. Regards, Store S_1.
Order from Day_328. Please deliver 471 units of product P_4. Regards, Store S_1.
Order from Day_328. Please deliver 374 units of product P_5. Regards, Store S_1.
Order from Day_328. Please deliver 480 units of product P_7. Regards, Store S_1.
Order from Day_328. Please deliver 468 units of product P_8. Regards, Store S_1.
Order from Day_328. Please deliver 538 units of product P_9. Regards, Store S_1.
Order from Day_328. Please deliver 415 units of product P_11. Regards, Store S_1.
Order from Day_328. Please deliver 545 units of product P_12. Regards, Store S_1.
Order from Day_328. Please deliver 438 units of product P_13. Regards, Store S_1.
Order from Day_328. Please deliver 479 units of product P_15. Regards, Store S_1.
Order from Day_328. Please deliver 632 units of product P_16. Regards, Store S_1.
Order from Day_328. Please deliver 417 units of product P_17. Regards, Store S_1.
Order from Day_328. Please deliver 399 units of product P_18. Regards, Store S_1.
Order from Day_328. Please deliver 432 units of product P_19. Regards, Store S_1.
Order from Day_328. Please deliver 516 units of product P_20. Regards, Store S_1.
Order from Day_328. Please deliver 565 units of product P_21. Regards, Store S_1.
Order from Day_328. Please deliver 490 units of product P_22. Regards, Store S_1.
Order from Day_328. Please deliver 543 units of product P_23. Regards, Store S_1.
Order from Day_328. Please deliver 494 units of product P_25. Regards, Store S_1.
Order from Day_328. Please deliver 586 units of product P_27. Regards, Store S_1.
Order from Day_328. Please deliver 566 units of product P_28. Regards, Store S_1.
Order from Day_328. Please deliver 487 units of product P_29. Regards, Store S_1.
Order from Day_328. Please deliver 476 units of product P_30. Regards, Store S_1.
