Order from Day_240. Please deliver 425 units of product P_2. Regards, Store S_9.
Order from Day_240. Please deliver 171 units of product P_3. Regards, Store S_9.
Order from Day_240. Please deliver 233 units of product P_5. Regards, Store S_9.
Order from Day_240. Please deliver 254 units of product P_6. Regards, Store S_9.
Order from Day_240. Please deliver 282 units of product P_7. Regards, Store S_9.
Order from Day_240. Please deliver 293 units of product P_11. Regards, Store S_9.
Order from Day_240. Please deliver 186 units of product P_12. Regards, Store S_9.
Order from Day_240. Please deliver 236 units of product P_13. Regards, Store S_9.
Order from Day_240. Please deliver 202 units of product P_14. Regards, Store S_9.
Order from Day_240. Please deliver 342 units of product P_15. Regards, Store S_9.
Order from Day_240. Please deliver 120 units of product P_18. Regards, Store S_9.
Order from Day_240. Please deliver 409 units of product P_21. Regards, Store S_9.
Order from Day_240. Please deliver 391 units of product P_22. Regards, Store S_9.
Order from Day_240. Please deliver 306 units of product P_24. Regards, Store S_9.
Order from Day_240. Please deliver 394 units of product P_25. Regards, Store S_9.
Order from Day_240. Please deliver 384 units of product P_30. Regards, Store S_9.
