Order from Day_203. Please deliver 259 units of product P_5. Regards, Store S_8.
Order from Day_203. Please deliver 251 units of product P_9. Regards, Store S_8.
Order from Day_203. Please deliver 318 units of product P_12. Regards, Store S_8.
Order from Day_203. Please deliver 254 units of product P_13. Regards, Store S_8.
Order from Day_203. Please deliver 286 units of product P_16. Regards, Store S_8.
Order from Day_203. Please deliver 377 units of product P_17. Regards, Store S_8.
Order from Day_203. Please deliver 444 units of product P_18. Regards, Store S_8.
Order from Day_203. Please deliver 430 units of product P_19. Regards, Store S_8.
Order from Day_203. Please deliver 376 units of product P_20. Regards, Store S_8.
Order from Day_203. Please deliver 325 units of product P_22. Regards, Store S_8.
Order from Day_203. Please deliver 367 units of product P_23. Regards, Store S_8.
Order from Day_203. Please deliver 280 units of product P_25. Regards, Store S_8.
Order from Day_203. Please deliver 389 units of product P_26. Regards, Store S_8.
Order from Day_203. Please deliver 378 units of product P_27. Regards, Store S_8.
Order from Day_203. Please deliver 399 units of product P_28. Regards, Store S_8.
