Order from Day_128. Please deliver 515 units of product P_1. Regards, Store S_1.
Order from Day_128. Please deliver 636 units of product P_3. Regards, Store S_1.
Order from Day_128. Please deliver 507 units of product P_4. Regards, Store S_1.
Order from Day_128. Please deliver 385 units of product P_5. Regards, Store S_1.
Order from Day_128. Please deliver 556 units of product P_6. Regards, Store S_1.
Order from Day_128. Please deliver 478 units of product P_7. Regards, Store S_1.
Order from Day_128. Please deliver 560 units of product P_9. Regards, Store S_1.
Order from Day_128. Please deliver 435 units of product P_11. Regards, Store S_1.
Order from Day_128. Please deliver 531 units of product P_12. Regards, Store S_1.
Order from Day_128. Please deliver 464 units of product P_15. Regards, Store S_1.
Order from Day_128. Please deliver 597 units of product P_16. Regards, Store S_1.
Order from Day_128. Please deliver 440 units of product P_17. Regards, Store S_1.
Order from Day_128. Please deliver 434 units of product P_18. Regards, Store S_1.
Order from Day_128. Please deliver 408 units of product P_19. Regards, Store S_1.
Order from Day_128. Please deliver 553 units of product P_20. Regards, Store S_1.
Order from Day_128. Please deliver 556 units of product P_21. Regards, Store S_1.
Order from Day_128. Please deliver 508 units of product P_22. Regards, Store S_1.
Order from Day_128. Please deliver 499 units of product P_24. Regards, Store S_1.
Order from Day_128. Please deliver 522 units of product P_25. Regards, Store S_1.
Order from Day_128. Please deliver 567 units of product P_26. Regards, Store S_1.
Order from Day_128. Please deliver 579 units of product P_27. Regards, Store S_1.
Order from Day_128. Please deliver 598 units of product P_28. Regards, Store S_1.
Order from Day_128. Please deliver 472 units of product P_29. Regards, Store S_1.
Order from Day_128. Please deliver 489 units of product P_30. Regards, Store S_1.
