Order from Day_289. Please deliver 505 units of product P_1. Regards, Store S_1.
Order from Day_289. Please deliver 372 units of product P_2. Regards, Store S_1.
Order from Day_289. Please deliver 611 units of product P_3. Regards, Store S_1.
Order from Day_289. Please deliver 477 units of product P_4. Regards, Store S_1.
Order from Day_289. Please deliver 372 units of product P_5. Regards, Store S_1.
Order from Day_289. Please deliver 536 units of product P_6. Regards, Store S_1.
Order from Day_289. Please deliver 499 units of product P_7. Regards, Store S_1.
Order from Day_289. Please deliver 551 units of product P_9. Regards, Store S_1.
Order from Day_289. Please deliver 406 units of product P_11. Regards, Store S_1.
Order from Day_289. Please deliver 534 units of product P_12. Regards, Store S_1.
Order from Day_289. Please deliver 418 units of product P_13. Regards, Store S_1.
Order from Day_289. Please deliver 479 units of product P_15. Regards, Store S_1.
Order from Day_289. Please deliver 566 units of product P_16. Regards, Store S_1.
Order from Day_289. Please deliver 399 units of product P_17. Regards, Store S_1.
Order from Day_289. Please deliver 387 units of product P_18. Regards, Store S_1.
Order from Day_289. Please deliver 427 units of product P_19. Regards, Store S_1.
Order from Day_289. Please deliver 531 units of product P_20. Regards, Store S_1.
Order from Day_289. Please deliver 566 units of product P_21. Regards, Store S_1.
Order from Day_289. Please deliver 496 units of product P_22. Regards, Store S_1.
Order from Day_289. Please deliver 550 units of product P_23. Regards, Store S_1.
Order from Day_289. Please deliver 503 units of product P_24. Regards, Store S_1.
Order from Day_289. Please deliver 449 units of product P_25. Regards, Store S_1.
Order from Day_289. Please deliver 549 units of product P_26. Regards, Store S_1.
Order from Day_289. Please deliver 554 units of product P_27. Regards, Store S_1.
Order from Day_289. Please deliver 577 units of product P_28. Regards, Store S_1.
Order from Day_289. Please deliver 473 units of product P_29. Regards, Store S_1.
Order from Day_289. Please deliver 489 units of product P_30. Regards, Store S_1.
