Order from Day_88. Please deliver 419 units of product P_1. Regards, Store S_8.
Order from Day_88. Please deliver 379 units of product P_4. Regards, Store S_8.
Order from Day_88. Please deliver 423 units of product P_6. Regards, Store S_8.
Order from Day_88. Please deliver 409 units of product P_7. Regards, Store S_8.
Order from Day_88. Please deliver 430 units of product P_8. Regards, Store S_8.
Order from Day_88. Please deliver 319 units of product P_9. Regards, Store S_8.
Order from Day_88. Please deliver 401 units of product P_11. Regards, Store S_8.
Order from Day_88. Please deliver 399 units of product P_12. Regards, Store S_8.
Order from Day_88. Please deliver 430 units of product P_15. Regards, Store S_8.
Order from Day_88. Please deliver 379 units of product P_16. Regards, Store S_8.
Order from Day_88. Please deliver 459 units of product P_17. Regards, Store S_8.
Order from Day_88. Please deliver 523 units of product P_18. Regards, Store S_8.
Order from Day_88. Please deliver 448 units of product P_20. Regards, Store S_8.
Order from Day_88. Please deliver 397 units of product P_21. Regards, Store S_8.
Order from Day_88. Please deliver 421 units of product P_22. Regards, Store S_8.
Order from Day_88. Please deliver 425 units of product P_23. Regards, Store S_8.
Order from Day_88. Please deliver 380 units of product P_24. Regards, Store S_8.
Order from Day_88. Please deliver 445 units of product P_25. Regards, Store S_8.
Order from Day_88. Please deliver 553 units of product P_26. Regards, Store S_8.
Order from Day_88. Please deliver 493 units of product P_27. Regards, Store S_8.
Order from Day_88. Please deliver 484 units of product P_28. Regards, Store S_8.
