Order from Day_240. Please deliver 198 units of product P_2. Regards, Store S_4.
Order from Day_240. Please deliver 254 units of product P_3. Regards, Store S_4.
Order from Day_240. Please deliver 241 units of product P_6. Regards, Store S_4.
Order from Day_240. Please deliver 239 units of product P_7. Regards, Store S_4.
Order from Day_240. Please deliver 281 units of product P_8. Regards, Store S_4.
Order from Day_240. Please deliver 249 units of product P_10. Regards, Store S_4.
Order from Day_240. Please deliver 239 units of product P_11. Regards, Store S_4.
Order from Day_240. Please deliver 266 units of product P_12. Regards, Store S_4.
Order from Day_240. Please deliver 256 units of product P_13. Regards, Store S_4.
Order from Day_240. Please deliver 235 units of product P_14. Regards, Store S_4.
Order from Day_240. Please deliver 386 units of product P_15. Regards, Store S_4.
Order from Day_240. Please deliver 301 units of product P_16. Regards, Store S_4.
Order from Day_240. Please deliver 251 units of product P_17. Regards, Store S_4.
Order from Day_240. Please deliver 361 units of product P_19. Regards, Store S_4.
Order from Day_240. Please deliver 344 units of product P_22. Regards, Store S_4.
Order from Day_240. Please deliver 193 units of product P_23. Regards, Store S_4.
Order from Day_240. Please deliver 180 units of product P_24. Regards, Store S_4.
Order from Day_240. Please deliver 231 units of product P_27. Regards, Store S_4.
Order from Day_240. Please deliver 370 units of product P_29. Regards, Store S_4.
