RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 372
RECEIVER: S_4 | ORDER_PRODUCT: P_4 | ORDER_QTY: 582
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 398
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 307
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 594
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 306
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 396
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 399
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 455
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 479
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 553
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 440
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 480
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 478
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 485
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 547
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 431
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 507
RECEIVER: S_4 | ORDER_PRODUCT: P_29 | ORDER_QTY: 435
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 369
