Order from Day_127. Please deliver 508 units of product P_1. Regards, Store S_1.
Order from Day_127. Please deliver 635 units of product P_3. Regards, Store S_1.
Order from Day_127. Please deliver 500 units of product P_4. Regards, Store S_1.
Order from Day_127. Please deliver 382 units of product P_5. Regards, Store S_1.
Order from Day_127. Please deliver 555 units of product P_6. Regards, Store S_1.
Order from Day_127. Please deliver 469 units of product P_7. Regards, Store S_1.
Order from Day_127. Please deliver 553 units of product P_9. Regards, Store S_1.
Order from Day_127. Please deliver 426 units of product P_11. Regards, Store S_1.
Order from Day_127. Please deliver 524 units of product P_12. Regards, Store S_1.
Order from Day_127. Please deliver 588 units of product P_16. Regards, Store S_1.
Order from Day_127. Please deliver 435 units of product P_17. Regards, Store S_1.
Order from Day_127. Please deliver 431 units of product P_18. Regards, Store S_1.
Order from Day_127. Please deliver 407 units of product P_19. Regards, Store S_1.
Order from Day_127. Please deliver 546 units of product P_20. Regards, Store S_1.
Order from Day_127. Please deliver 552 units of product P_21. Regards, Store S_1.
Order from Day_127. Please deliver 504 units of product P_22. Regards, Store S_1.
Order from Day_127. Please deliver 476 units of product P_24. Regards, Store S_1.
Order from Day_127. Please deliver 517 units of product P_25. Regards, Store S_1.
Order from Day_127. Please deliver 566 units of product P_26. Regards, Store S_1.
Order from Day_127. Please deliver 577 units of product P_27. Regards, Store S_1.
Order from Day_127. Please deliver 593 units of product P_28. Regards, Store S_1.
Order from Day_127. Please deliver 491 units of product P_30. Regards, Store S_1.
