Order from Day_173. Please deliver 153 units of product P_1. Regards, Store S_2.
Order from Day_173. Please deliver 217 units of product P_2. Regards, Store S_2.
Order from Day_173. Please deliver 271 units of product P_3. Regards, Store S_2.
Order from Day_173. Please deliver 138 units of product P_6. Regards, Store S_2.
Order from Day_173. Please deliver 109 units of product P_7. Regards, Store S_2.
Order from Day_173. Please deliver 146 units of product P_8. Regards, Store S_2.
Order from Day_173. Please deliver 129 units of product P_9. Regards, Store S_2.
Order from Day_173. Please deliver 123 units of product P_10. Regards, Store S_2.
Order from Day_173. Please deliver 166 units of product P_11. Regards, Store S_2.
Order from Day_173. Please deliver 116 units of product P_12. Regards, Store S_2.
Order from Day_173. Please deliver 167 units of product P_13. Regards, Store S_2.
Order from Day_173. Please deliver 191 units of product P_15. Regards, Store S_2.
Order from Day_173. Please deliver 237 units of product P_16. Regards, Store S_2.
Order from Day_173. Please deliver 180 units of product P_19. Regards, Store S_2.
Order from Day_173. Please deliver 71 units of product P_20. Regards, Store S_2.
Order from Day_173. Please deliver 234 units of product P_21. Regards, Store S_2.
Order from Day_173. Please deliver 221 units of product P_22. Regards, Store S_2.
Order from Day_173. Please deliver 103 units of product P_23. Regards, Store S_2.
Order from Day_173. Please deliver 167 units of product P_24. Regards, Store S_2.
Order from Day_173. Please deliver 307 units of product P_25. Regards, Store S_2.
Order from Day_173. Please deliver 186 units of product P_28. Regards, Store S_2.
Order from Day_173. Please deliver 190 units of product P_29. Regards, Store S_2.
Order from Day_173. Please deliver 259 units of product P_30. Regards, Store S_2.
