Order from Day_287. Please deliver 376 units of product P_1. Regards, Store S_4.
Order from Day_287. Please deliver 310 units of product P_2. Regards, Store S_4.
Order from Day_287. Please deliver 375 units of product P_3. Regards, Store S_4.
Order from Day_287. Please deliver 242 units of product P_4. Regards, Store S_4.
Order from Day_287. Please deliver 326 units of product P_5. Regards, Store S_4.
Order from Day_287. Please deliver 387 units of product P_6. Regards, Store S_4.
Order from Day_287. Please deliver 545 units of product P_7. Regards, Store S_4.
Order from Day_287. Please deliver 517 units of product P_8. Regards, Store S_4.
Order from Day_287. Please deliver 471 units of product P_9. Regards, Store S_4.
Order from Day_287. Please deliver 443 units of product P_10. Regards, Store S_4.
Order from Day_287. Please deliver 382 units of product P_11. Regards, Store S_4.
Order from Day_287. Please deliver 473 units of product P_12. Regards, Store S_4.
Order from Day_287. Please deliver 396 units of product P_13. Regards, Store S_4.
Order from Day_287. Please deliver 249 units of product P_14. Regards, Store S_4.
Order from Day_287. Please deliver 441 units of product P_15. Regards, Store S_4.
Order from Day_287. Please deliver 412 units of product P_16. Regards, Store S_4.
Order from Day_287. Please deliver 322 units of product P_17. Regards, Store S_4.
Order from Day_287. Please deliver 544 units of product P_19. Regards, Store S_4.
Order from Day_287. Please deliver 251 units of product P_20. Regards, Store S_4.
Order from Day_287. Please deliver 480 units of product P_21. Regards, Store S_4.
Order from Day_287. Please deliver 449 units of product P_22. Regards, Store S_4.
Order from Day_287. Please deliver 388 units of product P_23. Regards, Store S_4.
Order from Day_287. Please deliver 339 units of product P_24. Regards, Store S_4.
Order from Day_287. Please deliver 415 units of product P_25. Regards, Store S_4.
Order from Day_287. Please deliver 320 units of product P_26. Regards, Store S_4.
Order from Day_287. Please deliver 371 units of product P_27. Regards, Store S_4.
Order from Day_287. Please deliver 419 units of product P_28. Regards, Store S_4.
Order from Day_287. Please deliver 488 units of product P_29. Regards, Store S_4.
Order from Day_287. Please deliver 423 units of product P_30. Regards, Store S_4.
