Order from Day_121. Please deliver 286 units of product P_1. Regards, Store S_4.
Order from Day_121. Please deliver 277 units of product P_2. Regards, Store S_4.
Order from Day_121. Please deliver 368 units of product P_3. Regards, Store S_4.
Order from Day_121. Please deliver 265 units of product P_5. Regards, Store S_4.
Order from Day_121. Please deliver 295 units of product P_6. Regards, Store S_4.
Order from Day_121. Please deliver 458 units of product P_7. Regards, Store S_4.
Order from Day_121. Please deliver 413 units of product P_8. Regards, Store S_4.
Order from Day_121. Please deliver 383 units of product P_9. Regards, Store S_4.
Order from Day_121. Please deliver 290 units of product P_10. Regards, Store S_4.
Order from Day_121. Please deliver 315 units of product P_11. Regards, Store S_4.
Order from Day_121. Please deliver 326 units of product P_12. Regards, Store S_4.
Order from Day_121. Please deliver 273 units of product P_13. Regards, Store S_4.
Order from Day_121. Please deliver 278 units of product P_14. Regards, Store S_4.
Order from Day_121. Please deliver 394 units of product P_15. Regards, Store S_4.
Order from Day_121. Please deliver 352 units of product P_16. Regards, Store S_4.
Order from Day_121. Please deliver 520 units of product P_19. Regards, Store S_4.
Order from Day_121. Please deliver 448 units of product P_21. Regards, Store S_4.
Order from Day_121. Please deliver 442 units of product P_22. Regards, Store S_4.
Order from Day_121. Please deliver 244 units of product P_23. Regards, Store S_4.
Order from Day_121. Please deliver 232 units of product P_24. Regards, Store S_4.
Order from Day_121. Please deliver 313 units of product P_25. Regards, Store S_4.
Order from Day_121. Please deliver 214 units of product P_27. Regards, Store S_4.
Order from Day_121. Please deliver 344 units of product P_28. Regards, Store S_4.
Order from Day_121. Please deliver 309 units of product P_29. Regards, Store S_4.
Order from Day_121. Please deliver 261 units of product P_30. Regards, Store S_4.
